"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle","attack_angle","attack_direction","swing_path_tilt","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
"SI","2022-08-03","86.4","-3.09","3.87","Jacob, Alek",663796,689690,,"called_strike",,,,,14,"Coco Montes walks.   Sean Bouchard to 2nd.","R","R","R","ELP","ABQ","S",,,1,0,2022,"-1.4","0.13","0.87","1.85",,,656248,2,6,"Top",,,,,,,12.42821158579815,-125.2026523123913,1.2036542316437222,-17.110164885832468,23.702287215642844,-31.237247599663604,"3.1","1.64",,,,"87.7",2244,"7.2",666043,664954,657674,546994,682775,666703,669090,670128,607461,"53.3",,,,,,,,43,2,"Sinker",2,3,3,2,3,2,3,2,,,250,"0","-0.075",,,,"0.075",,-1,1,"0.361","0.639",24,25,24,26,1,2,,,,,"2.93","1.4","1.4",,,,,,
"ST","2022-08-03","72.8","-3.26","3.69","Jacob, Alek",663796,689690,,"ball",,,,,14,"Coco Montes walks.   Sean Bouchard to 2nd.","R","R","R","ELP","ABQ","B",,,0,0,2022,"1.22","0.41","2.57","1.92",,,656248,2,6,"Top",,,,,,,9.7077933650607,-105.57968432802545,3.249862588000668,7.415840854585955,18.199535858560083,-29.950757413179094,"3.1","1.64",,,,"73.5",2163,"7",666043,664954,657674,546994,682775,666703,669090,670128,607461,"53.47",,,,,,,,43,1,"Sweeper",2,3,3,2,3,2,3,2,,,87,"0","0.054",,,,"-0.054",,-1,1,"0.361","0.639",24,25,24,26,1,2,,,,,"3.92","-1.22","-1.22",,,,,,
"CH","2022-08-03","74.2","-3.14","3.73","Jacob, Alek",542208,689690,"strikeout","swinging_strike",,,,,14,"Carlos Perez strikes out swinging.","R","R","R","ELP","ABQ","S",2,,0,2,2022,"-1.46","0.27","0.72","1.2",,,656248,1,6,"Top",,,,,,,10.570861574428395,-107.58782549595598,1.6210479752004805,-13.115667483769604,17.36132821726525,-30.543652012914407,"3.06","1.62",,,,"75.1",2030,"7",666043,664954,657674,546994,682775,666703,669090,670128,607461,"53.49",,0,"0",1,0,0,,42,4,"Changeup",2,3,3,2,3,2,3,2,,,277,"0.03","-0.141",,,,"0.141",,-1,1,"0.331","0.669",24,31,24,32,1,2,,,,,"3.87","1.46","1.46",,,,,,
"ST","2022-08-03","71.4","-3.07","3.7","Jacob, Alek",542208,689690,,"foul",,,,,12,"Carlos Perez strikes out swinging.","R","R","R","ELP","ABQ","S",,,0,2,2022,"1.17","0.33","0.88","3.23",,,656248,1,6,"Top",,,,,,,5.87321715539698,-103.68787491407669,6.094390177675596,7.579884666018575,15.956746363687275,-30.945542646328917,"3.06","1.62",79,"70.6",81,"72.3",2162,"6.9",666043,664954,657674,546994,682775,666703,669090,670128,607461,"53.59",,,,,,,,42,3,"Sweeper",2,3,3,2,3,2,3,2,,,84,"0","0",,,,"0","88.0",-1,1,"0.331","0.669",24,31,24,32,1,2,,,,,"4.13","-1.17","-1.17",,,,,,
"ST","2022-08-03","72.1","-3.32","3.72","Jacob, Alek",542208,689690,,"foul",,,,,9,"Carlos Perez strikes out swinging.","R","R","R","ELP","ABQ","S",,,0,1,2022,"1","0.13","0.58","1.87",,,656248,1,6,"Top",,,,,,,6.155344480348472,-104.85880626748907,3.615980712765332,6.382486579118771,17.075934774991726,-32.03554058517712,"3.06","1.62",37,"79.7",0,"73.5",1953,"7.3",666043,664954,657674,546994,682775,666703,669090,670128,607461,"53.24",,,,,,,,42,2,"Sweeper",2,3,3,2,3,2,3,2,,,84,"0","-0.072",,,,"0.072","88.0",-1,1,"0.331","0.669",24,31,24,32,1,2,,,,,"4.25","-1","-1",,,,,,
"SI","2022-08-03","85.1","-3.11","3.76","Jacob, Alek",542208,689690,,"called_strike",,,,,9,"Carlos Perez strikes out swinging.","R","R","R","ELP","ABQ","S",,,0,0,2022,"-1.21","0.19","0.73","2",,,656248,1,6,"Top",,,,,,,11.622554287716664,-123.5467690197909,1.8020712865815702,-14.430486148493237,20.4217817858389,-30.76249311510929,"3.06","1.62",,,,"87.2",2103,"7.4",666043,664954,657674,546994,682775,666703,669090,670128,607461,"53.13",,,,,,,,42,1,"Sinker",2,3,3,2,3,2,3,2,"Infield shift","Standard",251,"0","-0.071",,,,"0.071",,-1,1,"0.331","0.669",24,31,24,32,1,2,,,,,"2.93","1.21","1.21",,,,,,
"SI","2022-08-03","85.6","-3.15","3.86","Jacob, Alek",656248,689690,"single","hit_into_play",,,,,8,"Sean Bouchard singles on a line drive to center fielder Taylor Kohlwey.","R","R","R","ELP","ABQ","X",8,"line_drive",3,2,2022,"-1.27","0.2","-0.16","2.05",,,,1,6,"Top",137.68,128.16,,,,,9.810220978478425,-124.4318110199611,1.5895810010258273,-15.018741855836192,21.001714250957107,-30.60491740525316,"3.19","1.69",184,"76.6",14,"87.7",2181,"7.3",666043,664954,657674,546994,682775,666703,669090,670128,607461,"53.16",0.571,0.514,"0.9",1,1,0,4,41,7,"Sinker",2,3,3,2,3,2,3,2,"Infield shift","Standard",252,"-0.026","0.359",,,0.589,"-0.359","88.0",-1,1,"0.357","0.643",24,26,24,26,1,2,,,,,"2.88","1.27","1.27",,,,,,
"ST","2022-08-03","72.5","-3.49","3.81","Jacob, Alek",656248,689690,,"foul",,,,,14,"Sean Bouchard singles on a line drive to center fielder Taylor Kohlwey.","R","R","R","ELP","ABQ","S",,,3,2,2022,"1","0.06","1.2","1.45",,,,1,6,"Top",,,,,,,7.785531265714175,-105.37135442734686,2.665490391718353,6.183621546624625,17.606572669003327,-32.427575143477966,"3.19","1.69",1,"50.5",-48,"73.6",2160,"7.1",666043,664954,657674,546994,682775,666703,669090,670128,607461,"53.39",,,,,,,,41,6,"Sweeper",2,3,3,2,3,2,3,2,"Infield shift","Standard",80,"0","0",,,,"0","88.0",-1,1,"0.357","0.643",24,26,24,26,1,2,,,,,"4.28","-1","-1",,,,,,
"SI","2022-08-03","86.2","-3.4","3.84","Jacob, Alek",656248,689690,,"ball",,,,,14,"Sean Bouchard singles on a line drive to center fielder Taylor Kohlwey.","R","R","R","ELP","ABQ","B",,,2,2,2022,"-1.47","0.18","1.39","1.81",,,,1,6,"Top",,,,,,,14.472288124352293,-124.81898867322826,1.080348586738039,-18.05581145226882,22.39770963785505,-30.697552576226524,"3.19","1.69",,,,"87.3",2316,"7",666043,664954,657674,546994,682775,666703,669090,670128,607461,"53.48",,,,,,,,41,5,"Sinker",2,3,3,2,3,2,3,2,"Infield shift","Standard",253,"0","0.126",,,,"-0.126",,-1,1,"0.357","0.643",24,26,24,26,1,2,,,,,"2.89","1.47","1.47",,,,,,
"SI","2022-08-03","85.6","-3.17","3.97","Jacob, Alek",656248,689690,,"ball",,,,,12,"Sean Bouchard singles on a line drive to center fielder Taylor Kohlwey.","R","R","R","ELP","ABQ","B",,,1,2,2022,"-1.34","0.22","1.87","2.51",,,,1,6,"Top",,,,,,,14.842221735140877,-123.88236776255853,2.45745444530946,-16.528196808404047,21.349953808681576,-30.633768004343196,"3.19","1.69",,,,"87.3",2226,"7.4",666043,664954,657674,546994,682775,666703,669090,670128,607461,"53.13",,,,,,,,41,4,"Sinker",2,3,3,2,3,2,3,2,"Infield shift","Standard",248,"0","0.055",,,,"-0.055",,-1,1,"0.357","0.643",24,26,24,26,1,2,,,,,"2.89","1.34","1.34",,,,,,
"CH","2022-08-03","71.9","-3.18","3.57","Jacob, Alek",656248,689690,,"ball",,,,,12,"Sean Bouchard singles on a line drive to center fielder Taylor Kohlwey.","R","R","R","ELP","ABQ","B",,,0,2,2022,"-1.34","0.3","0.88","2.49",,,,1,6,"Top",,,,,,,10.37401611373404,-104.14751991747696,4.9002999063509085,-11.422636662045067,16.142637883703728,-31.051415685462576,"3.19","1.69",,,,"72.5",2088,"6.8",666043,664954,657674,546994,682775,666703,669090,670128,607461,"53.69",,,,,,,,41,3,"Changeup",2,3,3,2,3,2,3,2,"Infield shift","Standard",278,"0","0.065",,,,"-0.065",,-1,1,"0.357","0.643",24,26,24,26,1,2,,,,,"4.12","1.34","1.34",,,,,,
"SI","2022-08-03","86","-3.1","3.66","Jacob, Alek",656248,689690,,"called_strike",,,,,9,"Sean Bouchard singles on a line drive to center fielder Taylor Kohlwey.","R","R","R","ELP","ABQ","S",,,0,1,2022,"-1.24","0.13","0.66","1.67",,,,1,6,"Top",,,,,,,11.630793717180378,-124.80688498678794,1.284546762546129,-15.189026206165442,22.755783436598577,-31.262972316904627,"3.19","1.69",,,,"87.6",2060,"7.2",666043,664954,657674,546994,682775,666703,669090,670128,607461,"53.25",,,,,,,,41,2,"Sinker",2,3,3,2,3,2,3,2,"Infield shift","Standard",257,"0","-0.077",,,,"0.077",,-1,1,"0.357","0.643",24,26,24,26,1,2,,,,,"2.94","1.24","1.24",,,,,,
"ST","2022-08-03","71.5","-3.46","3.85","Jacob, Alek",656248,689690,,"called_strike",,,,,9,"Sean Bouchard singles on a line drive to center fielder Taylor Kohlwey.","R","R","R","ELP","ABQ","S",,,0,0,2022,"1.15","0.34","0.32","2.04",,,,1,6,"Top",,,,,,,5.578698627190927,-103.8861387758069,3.454856128134015,7.381805181016836,17.184225602324574,-30.51831593089586,"3.19","1.69",,,,"72.4",2094,"7",666043,664954,657674,546994,682775,666703,669090,670128,607461,"53.47",,,,,,,,41,1,"Sweeper",2,3,3,2,3,2,3,2,"Infield shift","Standard",83,"0","-0.078",,,,"0.078",,-1,1,"0.357","0.643",24,26,24,26,1,2,,,,,"4.13","-1.15","-1.15",,,,,,
"CH","2022-08-03","74.2","-3.26","3.9","Jacob, Alek",668723,689690,"field_out","hit_into_play",,,,,9,"Ryan Vilade grounds out, second baseman C.  J. Hinojosa to first baseman Kyle Martin.","R","R","R","ELP","ABQ","X",4,"ground_ball",1,1,2022,"-1.48","0.14","0.44","2.02",,,,0,6,"Top",132.44,128.98,,,,,10.310509658945278,-107.59823878651481,3.239924779653628,-13.251875596019254,17.4610960139964,-31.886504290973114,"3.15","1.67",5,"100",-22,"75.4",2239,"7.2",666043,664954,657674,546994,682775,666703,669090,670128,607461,"53.31",0.151,0.147,"0",1,0,0,2,40,3,"Changeup",2,3,3,2,3,2,3,2,"Infield shift","Standard",273,"0.024","-0.294",,,0.174,"0.294","100.0",-1,1,"0.333","0.667",24,23,24,23,1,2,,,,,"4.01","1.48","1.48",,,,,,
"ST","2022-08-03","73.7","-3.32","3.76","Jacob, Alek",668723,689690,,"ball",,,,,14,"Ryan Vilade grounds out, second baseman C.  J. Hinojosa to first baseman Kyle Martin.","R","R","R","ELP","ABQ","B",,,0,1,2022,"1.09","0.29","2.55","1.79",,,,0,6,"Top",,,,,,,10.123804450046144,-106.87192020697763,2.8750623535953532,6.650095525957943,18.1491345392289,-30.743741145778607,"3.15","1.67",,,,"74.4",2146,"7",666043,664954,657674,546994,682775,666703,669090,670128,607461,"53.53",,,,,,,,40,2,"Sweeper",2,3,3,2,3,2,3,2,"Infield shift","Standard",83,"0","0.064",,,,"-0.064",,-1,1,"0.333","0.667",24,23,24,23,1,2,,,,,"3.93","-1.09","-1.09",,,,,,
"SI","2022-08-03","85.4","-3.36","3.82","Jacob, Alek",668723,689690,,"called_strike",,,,,5,"Ryan Vilade grounds out, second baseman C.  J. Hinojosa to first baseman Kyle Martin.","R","R","R","ELP","ABQ","S",,,0,0,2022,"-1.34","0.37","0.05","2.33",,,,0,6,"Top",,,,,,,10.862068865157356,-123.92970167512112,2.0745254231725854,-15.846800743183445,22.483413613715538,-28.92474325006406,"3.15","1.67",,,,"86.9",2249,"7.2",666043,664954,657674,546994,682775,666703,669090,670128,607461,"53.35",,,,,,,,40,1,"Sinker",2,3,3,2,3,2,3,2,,,252,"0","-0.081",,,,"0.081",,-1,1,"0.333","0.667",24,23,24,23,1,2,,,,,"2.75","1.34","1.34",,,,,,
"CH","2022-07-30","71.8","-3.43","3.92","Jacob, Alek",571745,689690,"hit_by_pitch","hit_by_pitch",,,,,11,"Mitch Haniger hit by pitch.    Mason McCoy to 3rd.    Alex Blandino to 2nd.","R","R","R","TAC","ELP","B",,,2,0,2022,"-1.15","0.67","-2.35","3.8",,669200,607468,2,8,"Bot",,,,,,,4.147649151868294,-104.241620739216,6.268822666585864,-9.093906184946402,17.993074389732627,-28.64156073359034,"3.15","1.67",,,,"72.7",2033,"7.1",664506,669134,657674,546994,664954,666703,670128,640492,667670,"53.36",,0.720213,"0.7",1,0,0,,68,3,"Changeup",5,4,5,4,4,5,5,4,,,266,"0.014","0.122",,,,"-0.122","88.0",1,1,"0.867","0.867",24,31,24,32,1,4,,,,,"3.78","1.15","1.15",,,,,,
"ST","2022-07-30","73.7","-3.42","3.77","Jacob, Alek",571745,689690,,"ball",,,,,14,"Mitch Haniger hit by pitch.    Mason McCoy to 3rd.    Alex Blandino to 2nd.","R","R","R","TAC","ELP","B",,,1,0,2022,"1.28","0.35","2.07","1.46",,669200,607468,2,8,"Bot",,,,,,,9.03947883259738,-106.8813845575476,2.1278777800270974,8.089670425408947,19.607637366861475,-30.161225418028064,"3.15","1.67",,,,"74.4",2089,"7.1",664506,669134,657674,546994,664954,666703,670128,640492,667670,"53.37",,,,,,,,68,2,"Sweeper",5,4,5,4,4,5,5,4,,,79,"0","0.061",,,,"-0.061",,1,1,"0.867","0.867",24,31,24,32,1,4,,,,,"3.9","-1.28","-1.28",,,,,,
"SI","2022-07-30","85.4","-3.38","3.79","Jacob, Alek",571745,689690,,"ball",,,,,11,"Mitch Haniger hit by pitch.    Mason McCoy to 3rd.    Alex Blandino to 2nd.","R","R","R","TAC","ELP","B",,,0,0,2022,"-1.41","0.18","-0.98","2.93",,669200,607468,2,8,"Bot",,,,,,,8.651424355669588,-124.07341551020272,3.996340525518792,-16.23825666313078,22.567974713545283,-31.301377871454505,"3.15","1.67",,,,"87.4",2252,"7.4",664506,669134,657674,546994,664954,666703,670128,640492,667670,"53.1",,,,,,,,68,1,"Sinker",5,4,5,4,4,5,5,4,"Infield shift","Standard",246,"0","0.05",,,,"-0.05",,1,1,"0.867","0.867",24,31,24,32,1,4,,,,,"2.93","1.41","1.41",,,,,,
"SI","2022-07-30","85.2","-3.31","3.74","Jacob, Alek",657088,689690,"strikeout","swinging_strike",,,,,2,"Forrest Wall strikes out swinging.","R","L","R","TAC","ELP","S",2,,0,2,2022,"-1.47","0.24","0.22","2.79",,669200,607468,1,8,"Bot",,,,,,,11.425027793230337,-123.50516161884462,3.6929370021678642,-17.280293175520857,23.350252705601104,-30.75193922683544,"3.1","1.64",,,,"86.6",2171,"7.3",664506,669134,657674,546994,664954,666703,670128,640492,667670,"53.2",,0,"0",1,0,0,,67,3,"Sinker",5,4,5,4,4,5,5,4,"Standard","Standard",250,"-0.023","-0.125",,,,"0.125",,1,1,"0.89","0.89",24,26,24,27,1,4,,,,,"2.92","1.47","-1.47",,,,,,
"CH","2022-07-30","74.9","-3.51","3.72","Jacob, Alek",657088,689690,,"called_strike",,,,,5,"Forrest Wall strikes out swinging.","R","L","R","TAC","ELP","S",,,0,1,2022,"-1.56","0.38","-0.12","2.45",,669200,607468,1,8,"Bot",,,,,,,9.88742023449137,-108.53852419806967,4.042866389430067,-14.09469600559842,19.36324739314704,-30.202841867916508,"3.1","1.64",,,,"75.8",2177,"7.2",664506,669134,657674,546994,664954,666703,670128,640492,667670,"53.25",,,,,,,,67,2,"Changeup",5,4,5,4,4,5,5,4,"Standard","Standard",275,"0","-0.075",,,,"0.075",,1,1,"0.89","0.89",24,26,24,27,1,4,,,,,"3.72","1.56","-1.56",,,,,,
"SI","2022-07-30","85.4","-3.39","3.78","Jacob, Alek",657088,689690,,"called_strike",,,,,6,"Forrest Wall strikes out swinging.","R","L","R","TAC","ELP","S",,,0,0,2022,"-1.38","0.46","0.6","2.18",,669200,607468,1,8,"Bot",,,,,,,12.26872048835296,-123.77075453861039,1.6262397647018123,-16.486791127936826,22.549747183388842,-27.944962367878034,"3.1","1.64",,,,"86.3",2177,"6.9",664506,669134,657674,546994,664954,666703,670128,640492,667670,"53.58",,,,,,,,67,1,"Sinker",5,4,5,4,4,5,5,4,"Standard","Standard",244,"0","-0.071",,,,"0.071",,1,1,"0.89","0.89",24,26,24,27,1,4,,,,,"2.67","1.38","-1.38",,,,,,
"SI","2022-07-30","86.4","-3.21","3.89","Jacob, Alek",607468,689690,"hit_by_pitch","hit_by_pitch",,,,,11,"Alex Blandino hit by pitch.    Mason McCoy to 2nd.","R","R","R","TAC","ELP","B",,,1,2,2022,"-1.32","0.57","-1.15","3.83",,,669200,1,8,"Bot",,,,,,,7.7513367871795875,-125.58415671954991,4.9831148168265615,-15.535560444936674,22.939375542886864,-27.237554029163356,"3.06","1.62",,,,"88.4",2195,"7.4",664506,669134,657674,546994,664954,666703,670128,640492,667670,"53.13",,0.720213,"0.7",1,0,0,,66,4,"Sinker",5,4,5,4,4,5,5,4,"Standard","Standard",242,"0.018","0.462",,,,"-0.462","88.0",1,1,"0.872","0.872",24,29,24,30,1,3,,,,,"2.46","1.32","1.32",,,,,,
"SI","2022-07-30","87.2","-3.39","3.9","Jacob, Alek",607468,689690,,"foul",,,,,1,"Alex Blandino hit by pitch.    Mason McCoy to 2nd.","R","R","R","TAC","ELP","S",,,1,1,2022,"-1.44","0.36","-0.64","2.64",,,669200,1,8,"Bot",,,,,,,9.565581978490249,-126.61590405232552,2.38174259630931,-17.41926254130141,23.597432626765872,-28.940885131846237,"3.06","1.62",169,"65.9",27,,2227,,664506,669134,657674,546994,664954,666703,670128,640492,667670,"54.13",,,,,,,,66,3,"Sinker",5,4,5,4,4,5,5,4,"Standard","Standard",244,"0","-0.072",,,,"0.072","88.0",1,1,"0.872","0.872",24,29,24,30,1,3,,,,,"2.63","1.44","1.44",,,,,,
"CH","2022-07-30","73.8","-3.47","3.78","Jacob, Alek",607468,689690,,"called_strike",,,,,5,"Alex Blandino hit by pitch.    Mason McCoy to 2nd.","R","R","R","TAC","ELP","S",,,1,0,2022,"-1.74","0.1","0.04","2.29",,,669200,1,8,"Bot",,,,,,,10.239744528186467,-106.85028906429709,4.196493821116894,-15.088662385188911,18.122671909358463,-32.46123256626376,"3.06","1.62",,,,"74.3",2160,"6.9",664506,669134,657674,546994,664954,666703,670128,640492,667670,"53.62",,,,,,,,66,2,"Changeup",5,4,5,4,4,5,5,4,"Standard","Standard",278,"0","-0.074",,,,"0.074",,1,1,"0.872","0.872",24,29,24,30,1,3,,,,,"4.13","1.74","1.74",,,,,,
"ST","2022-07-30","74","-3.52","3.77","Jacob, Alek",607468,689690,,"ball",,,,,14,"Alex Blandino hit by pitch.    Mason McCoy to 2nd.","R","R","R","TAC","ELP","B",,,0,0,2022,"1.46","0.07","1.81","2.12",,,669200,1,8,"Bot",,,,,,,8.435570859612875,-107.28204629084381,3.9906177597336834,9.566187484915872,20.460641799307602,-32.68925275422094,"3.06","1.62",,,,"74.7",2156,"7.3",664506,669134,657674,546994,664954,666703,670128,640492,667670,"53.23",,,,,,,,66,1,"Sweeper",5,4,5,4,4,5,5,4,"Standard","Standard",78,"0","0.05",,,,"-0.05",,1,1,"0.872","0.872",24,29,24,30,1,3,,,,,"4.16","-1.46","-1.46",,,,,,
"SI","2022-07-30","87.4","-3.41","3.97","Jacob, Alek",669200,689690,"single","hit_into_play",,,,,1,"Mason McCoy singles on a line drive to center fielder Jose Azocar.","R","R","R","TAC","ELP","X",8,"line_drive",3,1,2022,"-1.4","0.41","-0.76","2.63",,,,1,8,"Bot",152.44,109.84,,,,,9.374584067339597,-126.98398014980002,2.0932267784812892,-16.992731062831474,23.90496782529699,-28.305377936422964,"3.02","1.6",194,"68.9",21,"88.8",2256,"7.1",664506,669134,657674,546994,664954,666703,670128,640492,667670,"53.43",0.84,0.771,"0.9",1,1,0,4,65,5,"Sinker",5,4,5,4,4,5,5,4,"Standard","Standard",240,"0.014","0.246",,,0.898,"-0.246","88.0",1,1,"0.858","0.858",24,27,24,27,1,3,,,,,"2.56","1.4","1.4",,,,,,
"SI","2022-07-30","87.3","-3.39","3.79","Jacob, Alek",669200,689690,,"called_strike",,,,,3,"Mason McCoy singles on a line drive to center fielder Jose Azocar.","R","R","R","TAC","ELP","S",,,3,0,2022,"-1.55","0.31","0.52","2.59",,,,1,8,"Bot",,,,,,,12.572010385472655,-126.46303308601632,2.670166894444984,-19.18708234091553,24.52501332320633,-29.648224858306566,"3.02","1.6",,,,,2144,,664506,669134,657674,546994,664954,666703,670128,640492,667670,"54.13",,,,,,,,65,4,"Sinker",5,4,5,4,4,5,5,4,"Standard","Standard",240,"0","-0.151",,,,"0.151",,1,1,"0.858","0.858",24,27,24,27,1,3,,,,,"2.7","1.55","1.55",,,,,,
"ST","2022-07-30","73.4","-3.6","3.81","Jacob, Alek",669200,689690,,"ball",,,,,12,"Mason McCoy singles on a line drive to center fielder Jose Azocar.","R","R","R","TAC","ELP","B",,,2,0,2022,"1.27","0.13","1.06","2.39",,,,1,8,"Bot",,,,,,,7.370418594171206,-106.5685238532544,4.411562634927529,8.327799353520208,19.079877928390463,-32.23346889547722,"3.02","1.6",,,,"74.7",2134,"7.5",664506,669134,657674,546994,664954,666703,670128,640492,667670,"53.01",,,,,,,,65,3,"Sweeper",5,4,5,4,4,5,5,4,"Standard","Standard",73,"0","0.161",,,,"-0.161",,1,1,"0.858","0.858",24,27,24,27,1,3,,,,,"4.13","-1.27","-1.27",,,,,,
"SI","2022-07-30","86.4","-3.31","3.89","Jacob, Alek",669200,689690,,"ball",,,,,11,"Mason McCoy singles on a line drive to center fielder Jose Azocar.","R","R","R","TAC","ELP","B",,,1,0,2022,"-1.4","0.24","-0.99","3.32",,,,1,8,"Bot",,,,,,,8.557862760192144,-125.52519078505584,4.479502628488791,-16.471891595616814,22.827779364293384,-30.705199526610393,"3.02","1.6",,,,"88.5",2101,"7.5",664506,669134,657674,546994,664954,666703,670128,640492,667670,"53.03",,,,,,,,65,2,"Sinker",5,4,5,4,4,5,5,4,"Standard","Standard",250,"0","0.116",,,,"-0.116",,1,1,"0.858","0.858",24,27,24,27,1,3,,,,,"2.8","1.4","1.4",,,,,,
"SI","2022-07-30","88.1","-3.38","3.88","Jacob, Alek",669200,689690,,"ball",,,,,11,"Mason McCoy singles on a line drive to center fielder Jose Azocar.","R","R","R","TAC","ELP","B",,,0,0,2022,"-1.35","0.36","-0.1","3.19",,,,1,8,"Bot",,,,,,,10.970684067353236,-127.78427354639882,3.76503013815777,-16.94129603153636,24.279317994611006,-29.170080430936515,"3.02","1.6",,,,"89.8",2094,"7.4",664506,669134,657674,546994,664954,666703,670128,640492,667670,"53.14",,,,,,,,65,1,"Sinker",5,4,5,4,4,5,5,4,"Standard","Standard",248,"0","0.078",,,,"-0.078",,1,1,"0.858","0.858",24,27,24,27,1,3,,,,,"2.57","1.35","1.35",,,,,,
"CH","2022-07-30","73.3","-3.36","3.76","Jacob, Alek",664011,689690,"home_run","hit_into_play",,,,,4,"Trey Amburgey homers (2) on a fly ball to left field.   Joseph Odom scores.","R","R","R","TAC","ELP","X",,"fly_ball",1,2,2022,"-1.41","0.01","-0.58","2.45",,641929,,1,8,"Bot",35.47,95.68,,,,,8.237162272846,-106.23335278223317,4.873213389554326,-12.057365540191306,18.292922499363648,-33.223433759728856,"3.15","1.67",339,"88.2",28,"74.8",2025,"7.6",664506,669134,657674,546994,664954,666703,670128,640492,667670,"52.86",0.083,0.102,"2",1,0,3,3,64,5,"Changeup",3,4,3,4,4,5,5,4,,,285,"0.503","1.388",,,0.165,"-1.388","88.2",-1,-1,"0.355","0.355",24,27,24,28,1,3,,,,,"4.27","1.41","1.41",,,,,,
"SI","2022-07-30","85.7","-3.36","3.86","Jacob, Alek",664011,689690,,"foul",,,,,11,"Trey Amburgey homers (2) on a fly ball to left field.   Joseph Odom scores.","R","R","R","TAC","ELP","S",,,1,2,2022,"-1.4","0.2","-0.55","3.49",,641929,,1,8,"Bot",,,,,,,9.626460610803449,-124.48250331635195,5.01223667502521,-16.341918821949974,20.1829877093205,-31.144142375160143,"3.15","1.67",,,,"87.9",2183,"7.3",664506,669134,657674,546994,664954,666703,670128,640492,667670,"53.17",,,,,,,,64,4,"Sinker",3,4,3,4,4,3,3,4,,,252,"0","0",,,,"0",,-1,-1,"0.355","0.355",24,27,24,28,1,3,,,,,"2.87","1.4","1.4",,,,,,
"SI","2022-07-30","86.8","-3.37","3.77","Jacob, Alek",664011,689690,,"swinging_strike",,,,,2,"Trey Amburgey homers (2) on a fly ball to left field.   Joseph Odom scores.","R","R","R","TAC","ELP","S",,,1,1,2022,"-1.4","0.28","0.08","3.02",,641929,,1,8,"Bot",,,,,,,11.143302515298368,-125.85238270810855,3.845552163670292,-17.011364459067412,23.25202601690453,-30.15350892096552,"3.15","1.67",,,,"87.3",2000,"6.6",664506,669134,657674,546994,664954,666703,670128,640492,667670,"53.89",,,,,,,,64,3,"Sinker",3,4,3,4,4,3,3,4,,,248,"0","-0.087",,,,"0.087",,-1,-1,"0.355","0.355",24,27,24,28,1,3,,,,,"2.74","1.4","1.4",,,,,,
"SI","2022-07-30","86.7","-3.27","3.79","Jacob, Alek",664011,689690,,"ball",,,,,14,"Trey Amburgey homers (2) on a fly ball to left field.   Joseph Odom scores.","R","R","R","TAC","ELP","B",,,0,1,2022,"-1.33","0.28","1.64","2.17",,641929,,1,8,"Bot",,,,,,,14.655438704127942,-125.48782402404647,1.8058715193817325,-16.780865915999723,22.147647091368885,-29.814057670284736,"3.15","1.67",,,,"88.3",2061,"7.3",664506,669134,657674,546994,664954,666703,670128,640492,667670,"53.21",,,,,,,,64,2,"Sinker",3,4,3,4,4,3,3,4,,,243,"0","0.048",,,,"-0.048",,-1,-1,"0.355","0.355",24,27,24,28,1,3,,,,,"2.76","1.33","1.33",,,,,,
